query,_id,_score,name,symbol,ensembl.gene,entrezgene,notfound,ensembl
LINC01567,400511,27.062708,long intergenic non-protein coding RNA 1567,LINC01567,ENSG00000224310,400511,False,None
AC008731.1,None,None,None,None,None,None,True,None
SLC5A11,115584,17.584797,solute carrier family 5 member 11,SLC5A11,ENSG00000158865,115584,False,"[{'gene': 'ENSG00000158865'}, {'gene': 'ENSG00000288216'}]"
ARHGAP17,55114,18.15987,Rho GTPase activating protein 17,ARHGAP17,ENSG00000140750,55114,False,"[{'gene': 'ENSG00000140750'}, {'gene': 'ENSG00000288353'}]"
LINC02175,283887,27.063547,long intergenic non-protein coding RNA 2175,LINC02175,ENSG00000262155,283887,False,None
LCMT1,51451,17.611433,leucine carboxyl methyltransferase 1,LCMT1,ENSG00000205629,51451,False,None
LCMT1-AS2,100506655,27.063152,LCMT1 antisense RNA 2,LCMT1-AS2,ENSG00000260034,100506655,False,None
AQP8,343,18.127409,aquaporin 8,AQP8,ENSG00000103375,343,False,None
ZKSCAN2,342357,19.130444,zinc finger with KRAB and SCAN domains 2,ZKSCAN2,ENSG00000155592,342357,False,None
AC008741.1,None,None,None,None,None,None,True,None
AC008741.2,None,None,None,None,None,None,True,None
LINC02191,105371146,27.059961,long intergenic non-protein coding RNA 2191,LINC02191,ENSG00000261636,105371146,False,None
HS3ST4,9951,17.890112,heparan sulfate-glucosamine 3-sulfotransferase 4,HS3ST4,ENSG00000182601,9951,False,None
AC009158.1,None,None,None,None,None,None,True,None
LINC02195,105371152,27.063105,long intergenic non-protein coding RNA 2195,LINC02195,ENSG00000236481,105371152,False,None
AC009035.1,None,None,None,None,None,None,True,None
C16orf82,162083,25.049929,chromosome 16 open reading frame 82,C16orf82,ENSG00000234186,162083,False,None
AC092725.1,None,None,None,None,None,None,True,None
LINC02129,ENSG00000261045,26.271364,long intergenic non-protein coding RNA 2129,LINC02129,ENSG00000261045,None,False,None
KDM8,79831,17.592865,lysine demethylase 8,KDM8,ENSG00000155666,79831,False,None
AC109449.1,None,None,None,None,None,None,True,None
NSMCE1,197370,17.57795,"NSE1 homolog, SMC5-SMC6 complex component",NSMCE1,ENSG00000169189,197370,False,None
AC106739.1,None,None,None,None,None,None,True,None
AC106739.2,None,None,None,None,None,None,True,None
IL4R,3566,18.365288,interleukin 4 receptor,IL4R,ENSG00000077238,3566,False,None
IL21R,50615,18.226507,interleukin 21 receptor,IL21R,ENSG00000103522,50615,False,None
IL21R-AS1,283888,27.063547,IL21R antisense RNA 1,IL21R-AS1,ENSG00000259954,283888,False,None
GTF3C1,2975,18.063938,general transcription factor IIIC subunit 1,GTF3C1,ENSG00000077235,2975,False,None
KIAA0556,23247,16.463333,katanin interacting protein,KATNIP,ENSG00000047578,23247,False,None
AC016597.1,None,None,None,None,None,None,True,None
GSG1L,146395,17.69653,GSG1 like,GSG1L,ENSG00000169181,146395,False,None
XPO6,23214,17.605955,exportin 6,XPO6,ENSG00000169180,23214,False,None
AC138904.3,None,None,None,None,None,None,True,None
AC138904.1,None,None,None,None,None,None,True,None
SBK1,388228,17.690317,SH3 domain binding kinase 1,SBK1,ENSG00000188322,388228,False,None
NPIPB6,728741,26.271759,nuclear pore complex interacting protein family member B6,NPIPB6,ENSG00000198156,728741,False,None
EIF3CL,728689,23.346642,eukaryotic translation initiation factor 3 subunit C like,EIF3CL,ENSG00000205609,728689,False,None
AC138894.2,None,None,None,None,None,None,True,None
AC138894.1,None,None,None,None,None,None,True,None
NPIPB7,440350,27.059961,nuclear pore complex interacting protein family member B7,NPIPB7,ENSG00000233232,440350,False,None
CLN3,1201,17.86216,"CLN3 lysosomal/endosomal transmembrane protein, battenin",CLN3,ENSG00000188603,1201,False,"[{'gene': 'ENSG00000188603'}, {'gene': 'ENSG00000261832'}]"
APOBR,55911,19.081005,apolipoprotein B receptor,APOBR,ENSG00000184730,55911,False,None
IL27,56005,22.948175,myeloid derived growth factor,MYDGF,ENSG00000074842,56005,False,None
NUPR1,26471,19.016857,"nuclear protein 1, transcriptional regulator",NUPR1,ENSG00000176046,26471,False,None
AC020765.2,None,None,None,None,None,None,True,None
SGF29,112869,17.809183,SAGA complex associated factor 29,SGF29,ENSG00000176476,112869,False,None
SULT1A2,6799,23.658108,sulfotransferase family 1A member 2,SULT1A2,ENSG00000197165,6799,False,None
SULT1A1,6817,23.654226,sulfotransferase family 1A member 1,SULT1A1,ENSG00000196502,6817,False,"[{'gene': 'ENSG00000196502'}, {'gene': 'ENSG00000289755'}]"
NPIPB8,728734,27.059961,nuclear pore complex interacting protein family member B8,NPIPB8,ENSG00000255524,728734,False,None
EIF3C,8663,19.064255,eukaryotic translation initiation factor 3 subunit C,EIF3C,ENSG00000184110,8663,False,None
NPIPB9,100507607,27.063152,nuclear pore complex interacting protein family member B9,NPIPB9,ENSG00000196993,100507607,False,None
AC145285.2,None,None,None,None,None,None,True,None
AC145285.3,None,None,None,None,None,None,True,None
AC145285.6,None,None,None,None,None,None,True,None
ATXN2L,11273,17.975548,ataxin 2 like,ATXN2L,ENSG00000168488,11273,False,None
AC133550.1,None,None,None,None,None,None,True,None
TUFM,7284,17.851715,"Tu translation elongation factor, mitochondrial",TUFM,ENSG00000178952,7284,False,None
SH2B1,25970,17.981783,SH2B adaptor protein 1,SH2B1,ENSG00000178188,25970,False,None
AC133550.2,None,None,None,None,None,None,True,None
ATP2A1,487,17.893631,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1,ATP2A1,ENSG00000196296,487,False,None
ATP2A1-AS1,100289092,27.063105,ATP2A1 antisense RNA 1,ATP2A1-AS1,ENSG00000260442,100289092,False,None
RABEP2,79874,17.946741,"rabaptin, RAB GTPase binding effector protein 2",RABEP2,ENSG00000177548,79874,False,None
CD19,930,18.892033,CD19 molecule,CD19,ENSG00000177455,930,False,None
NFATC2IP,84901,18.079432,nuclear factor of activated T cells 2 interacting protein,NFATC2IP,ENSG00000176953,84901,False,None
AC109460.2,None,None,None,None,None,None,True,None
AC109460.1,None,None,None,None,None,None,True,None
SPNS1,83985,17.947054,"SPNS lysolipid transporter 1, lysophospholipid",SPNS1,ENSG00000169682,83985,False,None
LAT,23595,21.77397,origin recognition complex subunit 3,ORC3,ENSG00000135336,23595,False,None
AC109460.4,None,None,None,None,None,None,True,None
AC009093.2,None,None,None,None,None,None,True,None
AC009093.1,None,None,None,None,None,None,True,None
AC009093.5,None,None,None,None,None,None,True,None
AC009093.4,None,None,None,None,None,None,True,None
AC009093.6,None,None,None,None,None,None,True,None
NPIPB11,728888,25.360548,nuclear pore complex interacting protein family member B11,NPIPB11,ENSG00000284454,728888,False,"[{'gene': 'ENSG00000284454'}, {'gene': 'ENSG00000254206'}]"
BOLA2,552900,23.165846,bolA family member 2,BOLA2,ENSG00000183336,552900,False,None
BOLA2-SMG1P6,107282092,27.063105,BOLA2-SMG1P6 readthrough,BOLA2-SMG1P6,ENSG00000261740,107282092,False,None
SLX1B,79008,19.261738,"SLX1 homolog B, structure-specific endonuclease subunit",SLX1B,ENSG00000181625,79008,False,None
SULT1A4,445329,25.752413,sulfotransferase family 1A member 4,SULT1A4,ENSG00000213648,445329,False,None
AC133555.3,None,None,None,None,None,None,True,None
NPIPB12,440353,27.063105,nuclear pore complex interacting protein family member B12,NPIPB12,ENSG00000169203,440353,False,None
SPN,10522,20.54336,DEAF1 transcription factor,DEAF1,ENSG00000177030,10522,False,"[{'gene': 'ENSG00000177030'}, {'gene': 'ENSG00000282712'}]"
AC009086.2,None,None,None,None,None,None,True,None
QPRT,23475,18.331491,quinolinate phosphoribosyltransferase,QPRT,ENSG00000103485,23475,False,None
C16orf54,283897,23.546608,chromosome 16 open reading frame 54,C16orf54,ENSG00000185905,283897,False,None
AC009133.3,None,None,None,None,None,None,True,None
ZG16,653808,18.906162,zymogen granule protein 16,ZG16,ENSG00000174992,653808,False,None
KIF22,3835,17.952833,kinesin family member 22,KIF22,ENSG00000079616,3835,False,None
AC009133.4,None,None,None,None,None,None,True,None
MAZ,4150,18.544569,MYC associated zinc finger protein,MAZ,ENSG00000103495,4150,False,None
AC009133.2,None,None,None,None,None,None,True,None
AC009133.1,None,None,None,None,None,None,True,None
PRRT2,112476,18.02652,proline rich transmembrane protein 2,PRRT2,ENSG00000167371,112476,False,None
AC009133.6,None,None,None,None,None,None,True,None
PAGR1,79447,17.921444,PAXIP1 associated glutamate rich protein 1,PAGR1,ENSG00000280789,79447,False,None
AC120114.5,None,None,None,None,None,None,True,None
MVP,50951,21.763577,myxomatous mitral valve prolapse 1,MMVP1,None,50951,False,None
CDIPT,10423,17.877008,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,CDIPT,ENSG00000103502,10423,False,None
AC120114.3,None,None,None,None,None,None,True,None
SEZ6L2,26470,17.94386,seizure related 6 homolog like 2,SEZ6L2,ENSG00000174938,26470,False,None
ASPHD1,253982,18.067053,aspartate beta-hydroxylase domain containing 1,ASPHD1,ENSG00000174939,253982,False,None
KCTD13,253980,18.033154,potassium channel tetramerization domain containing 13,KCTD13,ENSG00000174943,253980,False,None
AC120114.1,None,None,None,None,None,None,True,None
TMEM219,124446,18.911655,transmembrane protein 219,TMEM219,ENSG00000149932,124446,False,None
TAOK2,9344,18.682344,TAO kinase 2,TAOK2,ENSG00000149930,9344,False,None
HIRIP3,8479,18.044996,HIRA interacting protein 3,HIRIP3,ENSG00000149929,8479,False,None
INO80E,283899,17.808916,INO80 complex subunit E,INO80E,ENSG00000169592,283899,False,None
DOC2A,8448,17.999142,double C2 domain alpha,DOC2A,ENSG00000149927,8448,False,None
C16orf92,146378,22.296339,chromosome 16 open reading frame 92,C16orf92,ENSG00000167194,146378,False,None
FAM57B,83723,17.219898,TLC domain containing 3B,TLCD3B,ENSG00000149926,83723,False,None
AC093512.2,None,None,None,None,None,None,True,None
ALDOA,112694756,20.182627,uncharaterized LOC112694756,LOC112694756,ENSG00000285043,112694756,False,None
AC093512.1,None,None,None,None,None,None,True,None
PPP4C,5531,18.304289,protein phosphatase 4 catalytic subunit,PPP4C,ENSG00000149923,5531,False,None
TBX6,6911,17.957922,T-box transcription factor 6,TBX6,ENSG00000149922,6911,False,None
YPEL3,83719,18.083002,yippee like 3,YPEL3,ENSG00000090238,83719,False,None
AC012645.1,None,None,None,None,None,None,True,None
GDPD3,79153,18.827152,glycerophosphodiester phosphodiesterase domain containing 3,GDPD3,ENSG00000102886,79153,False,None
AC012645.2,None,None,None,None,None,None,True,None
AC012645.4,None,None,None,None,None,None,True,None
MAPK3,5595,18.069708,mitogen-activated protein kinase 3,MAPK3,ENSG00000102882,5595,False,None
CORO1A,11151,18.044996,coronin 1A,CORO1A,ENSG00000102879,11151,False,None
AC012645.3,None,None,None,None,None,None,True,None
BOLA2B,552900,20.832975,bolA family member 2,BOLA2,ENSG00000183336,552900,False,None
SLX1A,548593,19.057205,"SLX1 homolog A, structure-specific endonuclease subunit",SLX1A,ENSG00000132207,548593,False,None
SULT1A3,6818,23.090027,sulfotransferase family 1A member 3,SULT1A3,ENSG00000261052,6818,False,None
AC106782.1,None,None,None,None,None,None,True,None
NPIPB13,613037,27.063105,"nuclear pore complex interacting protein family, member B13",NPIPB13,ENSG00000198064,613037,False,None
CD2BP2,10421,17.955173,CD2 cytoplasmic tail binding protein 2,CD2BP2,ENSG00000169217,10421,False,None
AC106782.2,None,None,None,None,None,None,True,None
TBC1D10B,26000,18.54526,TBC1 domain family member 10B,TBC1D10B,ENSG00000169221,26000,False,None
AC106782.6,None,None,None,None,None,None,True,None
MYLPF,29895,16.754272,myosin light chain 11,MYL11,ENSG00000180209,29895,False,None
ZNF48,197407,19.063831,zinc finger protein 48,ZNF48,ENSG00000180035,197407,False,None
SEPT1,1731,17.675623,septin 1,SEPTIN1,ENSG00000180096,1731,False,None
ZNF771,51333,19.120811,zinc finger protein 771,ZNF771,ENSG00000179965,51333,False,None
DCTPP1,79077,17.920801,dCTP pyrophosphatase 1,DCTPP1,ENSG00000179958,79077,False,None
SEPHS2,22928,18.962973,selenophosphate synthetase 2,SEPHS2,ENSG00000179918,22928,False,None
ITGAL,3683,18.79232,integrin subunit alpha L,ITGAL,ENSG00000005844,3683,False,None
AC116348.3,None,None,None,None,None,None,True,None
AC116348.1,None,None,None,None,None,None,True,None
AC116348.2,None,None,None,None,None,None,True,None
ZNF768,79724,19.08214,zinc finger protein 768,ZNF768,ENSG00000169957,79724,False,None
AC002310.5,None,None,None,None,None,None,True,None
ZNF747,65988,22.734322,zinc finger protein 747,ZNF747,ENSG00000169955,65988,False,None
AC002310.4,None,None,None,None,None,None,True,None
AC002310.1,None,None,None,None,None,None,True,None
ZNF764,92595,20.909088,zinc finger protein 764,ZNF764,ENSG00000169951,92595,False,None
ZNF688,146540,20.613111,zinc finger protein 785,ZNF785,ENSG00000197162,146540,False,None
AC002310.2,None,None,None,None,None,None,True,None
ZNF785,146540,21.185898,zinc finger protein 785,ZNF785,ENSG00000197162,146540,False,None
AC093249.2,None,None,None,None,None,None,True,None
ZNF689,115509,19.810122,zinc finger protein 689,ZNF689,ENSG00000156853,115509,False,None
PRR14,78994,18.057245,proline rich 14,PRR14,ENSG00000156858,78994,False,None
FBRS,64319,17.990438,fibrosin,FBRS,ENSG00000156860,64319,False,None
AC093249.6,None,None,None,None,None,None,True,None
SRCAP,10847,17.996603,Snf2 related CREBBP activator protein,SRCAP,ENSG00000080603,10847,False,None
AC106886.5,None,None,None,None,None,None,True,None
TMEM265,100862671,18.116695,transmembrane protein 265,TMEM265,ENSG00000281991,100862671,False,None
PHKG2,5261,18.005959,phosphorylase kinase catalytic subunit gamma 2,PHKG2,ENSG00000156873,5261,False,None
CCDC189,90835,16.291292,cilia and flagella associated protein 119,CFAP119,ENSG00000196118,90835,False,None
RNF40,9810,17.955463,ring finger protein 40,RNF40,ENSG00000103549,9810,False,None
ZNF629,23361,19.02909,zinc finger protein 629,ZNF629,ENSG00000102870,23361,False,None
AC106886.3,None,None,None,None,None,None,True,None
BCL7C,9274,18.855844,BAF chromatin remodeling complex subunit BCL7C,BCL7C,ENSG00000099385,9274,False,None
MIR762HG,101928736,27.063417,MIR762 host gene,MIR762HG,ENSG00000260083,101928736,False,None
CTF1,1489,19.081005,cardiotrophin 1,CTF1,ENSG00000150281,1489,False,None
FBXL19-AS1,283932,27.063417,FBXL19 antisense RNA 1,FBXL19-AS1,ENSG00000260852,283932,False,None
FBXL19,54620,18.758186,F-box and leucine rich repeat protein 19,FBXL19,ENSG00000099364,54620,False,None
ORAI3,93129,18.817715,ORAI calcium release-activated calcium modulator 3,ORAI3,ENSG00000175938,93129,False,None
AC135048.3,None,None,None,None,None,None,True,None
SETD1A,9739,18.03576,"SET domain containing 1A, histone lysine methyltransferase",SETD1A,ENSG00000099381,9739,False,None
HSD3B7,80270,17.840858,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7",HSD3B7,ENSG00000099377,80270,False,None
STX1B,112755,17.978836,syntaxin 1B,STX1B,ENSG00000099365,112755,False,None
STX4,6810,17.993628,syntaxin 4,STX4,ENSG00000103496,6810,False,None
AC135050.3,None,None,None,None,None,None,True,None
AC135050.1,None,None,None,None,None,None,True,None
ZNF668,79759,17.963861,zinc finger protein 668,ZNF668,ENSG00000167394,79759,False,None
AC135050.4,None,None,None,None,None,None,True,None
ZNF646,9726,18.030401,zinc finger protein 646,ZNF646,ENSG00000167395,9726,False,None
PRSS53,339105,18.917332,serine protease 53,PRSS53,ENSG00000151006,339105,False,None
AC135050.2,None,None,None,None,None,None,True,None
VKORC1,79001,17.988092,vitamin K epoxide reductase complex subunit 1,VKORC1,ENSG00000167397,79001,False,None
BCKDK,10295,17.789978,branched chain keto acid dehydrogenase kinase,BCKDK,ENSG00000103507,10295,False,None
KAT8,84148,17.821638,lysine acetyltransferase 8,KAT8,ENSG00000103510,84148,False,None
AC009088.3,None,None,None,None,None,None,True,None
PRSS8,5652,18.82278,serine protease 8,PRSS8,ENSG00000052344,5652,False,None
PRSS36,146547,19.111282,serine protease 36,PRSS36,ENSG00000178226,146547,False,None
FUS,2521,17.955173,FUS RNA binding protein,FUS,ENSG00000089280,2521,False,None
AC009088.2,None,None,None,None,None,None,True,None
AC009088.1,None,None,None,None,None,None,True,None
PYCARD,29108,18.983122,PYD and CARD domain containing,PYCARD,ENSG00000103490,29108,False,None
PYCARD-AS1,100652740,27.062708,PYCARD antisense RNA 1,PYCARD-AS1,ENSG00000261359,100652740,False,None
TRIM72,493829,18.788086,tripartite motif containing 72,TRIM72,ENSG00000177238,493829,False,None
PYDC1,260434,20.673937,pyrin domain containing 1,PYDC1,ENSG00000169900,260434,False,None
ITGAM,3684,19.421646,integrin subunit alpha M,ITGAM,ENSG00000169896,3684,False,None
ITGAX,3687,19.747381,integrin subunit alpha X,ITGAX,ENSG00000140678,3687,False,None
ITGAD,3681,19.869198,integrin subunit alpha D,ITGAD,ENSG00000156886,3681,False,None
COX6A2,1339,21.643509,cytochrome c oxidase subunit 6A2,COX6A2,ENSG00000156885,1339,False,None
AC026471.5,None,None,None,None,None,None,True,None
ZNF843,283933,22.074106,zinc finger protein 843,ZNF843,ENSG00000176723,283933,False,None
AC026471.4,None,None,None,None,None,None,True,None
AC026471.1,None,None,None,None,None,None,True,None
ARMC5,79798,17.90374,armadillo repeat containing 5,ARMC5,ENSG00000140691,79798,False,None
TGFB1I1,7041,18.466286,transforming growth factor beta 1 induced transcript 1,TGFB1I1,ENSG00000140682,7041,False,None
SLC5A2,6524,18.041927,solute carrier family 5 member 2,SLC5A2,ENSG00000140675,6524,False,None
AC026471.3,None,None,None,None,None,None,True,None
C16orf58,64755,22.950981,RUS family member 1,RUSF1,ENSG00000140688,64755,False,None
AC026471.2,None,None,None,None,None,None,True,None
AHSP,51327,19.132765,alpha hemoglobin stabilizing protein,AHSP,ENSG00000169877,51327,False,None
AC106730.1,None,None,None,None,None,None,True,None
LINC02190,ENSG00000261475,26.270922,long intergenic non-protein coding RNA 2190,LINC02190,ENSG00000261475,None,False,None
AC074050.2,None,None,None,None,None,None,True,None
AC074050.4,None,None,None,None,None,None,True,None
AC074050.3,None,None,None,None,None,None,True,None
ZNF720,124411,20.69356,KRAB box domain containing 5,KRBOX5,ENSG00000197302,124411,False,None
ZNF267,10308,22.932905,zinc finger protein 267,ZNF267,ENSG00000185947,10308,False,None
IGHV1OR16-1,ENSG00000261704,8.474634,immunoglobulin heavy variable 1/OR16-1 (pseudogene),IGHV1OR16-1,ENSG00000261704,None,False,None
IGHV1OR16-3,ENSG00000260048,8.47472,immunoglobulin heavy variable 1/OR16-3 (pseudogene),IGHV1OR16-3,ENSG00000260048,None,False,None
